Reaction Coordinate,Energy (meV)
0.62231036,-920.42349935
0.62241836,-920.16425709
0.62252636,-919.90485981
0.62263436,-919.64530764
0.62274237,-919.38560073
0.62285037,-919.12573920
0.62295837,-918.86572318
0.62306637,-918.60555281
0.62317438,-918.34522821
0.62328238,-918.08474951
0.62339038,-917.82411685
0.62349838,-917.56333036
0.62360639,-917.30239016
0.62371439,-917.04129640
0.62382239,-916.78004920
0.62393039,-916.51864869
0.62403840,-916.25709500
0.62414640,-915.99538827
0.62425440,-915.73352862
0.62436240,-915.47151619
0.62447041,-915.20935110
0.62457841,-914.94703350
0.62468641,-914.68456350
0.62479441,-914.42194125
0.62490242,-914.15916686
0.62501042,-913.89624048
0.62511842,-913.63316224
0.62522642,-913.36993226
0.62533443,-913.10655068
0.62544243,-912.84301762
0.62555043,-912.57933322
0.62565843,-912.31549762
0.62576644,-912.05151093
0.62587444,-911.78737329
0.62598244,-911.52308484
0.62609044,-911.25864571
0.62619845,-910.99405601
0.62630645,-910.72931590
0.62641445,-910.46442549
0.62652245,-910.19938492
0.62663046,-909.93419432
0.62673846,-909.66885383
0.62684646,-909.40336356
0.62695446,-909.13772366
0.62706247,-908.87193425
0.62717047,-908.60599546
0.62727847,-908.33990744
0.62738647,-908.07367030
0.62749448,-907.80728418
0.62760248,-907.54074921
0.62771048,-907.27406552
0.62781848,-907.00723324
0.62792649,-906.74025251
0.62803449,-906.47312345
0.62814249,-906.20584619
0.62825049,-905.93842087
0.62835850,-905.67084762
0.62846650,-905.40312657
0.62857450,-905.13525785
0.62868250,-904.86724159
0.62879051,-904.59907792
0.62889851,-904.33076697
0.62900651,-904.06230888
0.62911451,-903.79370377
0.62922252,-903.52495178
0.62933052,-903.25605304
0.62943852,-902.98700768
0.62954652,-902.71781582
0.62965453,-902.44847761
0.62976253,-902.17899317
0.62987053,-901.90936263
0.62997853,-901.63958613
0.63008653,-901.36966379
0.63019454,-901.09959575
0.63030254,-900.82938214
0.63041054,-900.55902308
0.63051854,-900.28851872
0.63062655,-900.01786918
0.63073455,-899.74707458
0.63084255,-899.47613508
0.63095055,-899.20505078
0.63105856,-898.93382183
0.63116656,-898.66244836
0.63127456,-898.39093050
0.63138256,-898.11926837
0.63149057,-897.84746211
0.63159857,-897.57551186
0.63170657,-897.30341774
0.63181457,-897.03117988
0.63192258,-896.75879841
0.63203058,-896.48627347
0.63213858,-896.21360519
0.63224658,-895.94079369
0.63235459,-895.66783912
0.63246259,-895.39474159
0.63257059,-895.12150124
0.63267859,-894.84811821
0.63278660,-894.57459262
0.63289460,-894.30092460
0.63300260,-894.02711429
0.63311060,-893.75316182
0.63321861,-893.47906731
0.63332661,-893.20483090
0.63343461,-892.93045273
0.63354261,-892.65593291
0.63365062,-892.38127158
0.63375862,-892.10646888
0.63386662,-891.83152494
0.63397462,-891.55643987
0.63408263,-891.28121383
0.63419063,-891.00584693
0.63429863,-890.73033931
0.63440663,-890.45469110
0.63451464,-890.17890244
0.63462264,-889.90297344
0.63473064,-889.62690425
0.63483864,-889.35069499
0.63494665,-889.07434580
0.63505465,-888.79785680
0.63516265,-888.52122814
0.63527065,-888.24445993
0.63537866,-887.96755231
0.63548666,-887.69050541
0.63559466,-887.41331936
0.63570266,-887.13599430
0.63581067,-886.85853035
0.63591867,-886.58092765
0.63602667,-886.30318632
0.63613467,-886.02530650
0.63624268,-885.74728832
0.63635068,-885.46913191
0.63645868,-885.19083740
0.63656668,-884.91240493
0.63667469,-884.63383461
0.63678269,-884.35512660
0.63689069,-884.07628100
0.63699869,-883.79729797
0.63710670,-883.51817762
0.63721470,-883.23892009
0.63732270,-882.95952551
0.63743070,-882.67999401
0.63753871,-882.40032572
0.63764671,-882.12052077
0.63775471,-881.84057931
0.63786271,-881.56050144
0.63797072,-881.28028731
0.63807872,-880.99993705
0.63818672,-880.71945079
0.63829472,-880.43882866
0.63840273,-880.15807079
0.63851073,-879.87717732
0.63861873,-879.59614836
0.63872673,-879.31498406
0.63883474,-879.03368455
0.63894274,-878.75224995
0.63905074,-878.47068040
0.63915874,-878.18897603
0.63926675,-877.90713697
0.63937475,-877.62516335
0.63948275,-877.34305530
0.63959075,-877.06081296
0.63969876,-876.77843645
0.63980676,-876.49592590
0.63991476,-876.21328146
0.64002276,-875.93050324
0.64013077,-875.64759137
0.64023877,-875.36454600
0.64034677,-875.08136725
0.64045477,-874.79805526
0.64056278,-874.51461014
0.64067078,-874.23103204
0.64077878,-873.94732109
0.64088678,-873.66347741
0.64099479,-873.37950114
0.64110279,-873.09539241
0.64121079,-872.81115135
0.64131879,-872.52677809
0.64142680,-872.24227276
0.64153480,-871.95763549
0.64164280,-871.67286642
0.64175080,-871.38796568
0.64185881,-871.10293339
0.64196681,-870.81776969
0.64207481,-870.53247471
0.64218281,-870.24704858
0.64229082,-869.96149143
0.64239882,-869.67580339
0.64250682,-869.38998460
0.64261482,-869.10403518
0.64272283,-868.81795526
0.64283083,-868.53174499
0.64293883,-868.24540448
0.64304683,-867.95893387
0.64315484,-867.67233329
0.64326284,-867.38560287
0.64337084,-867.09874274
0.64347884,-866.81175303
0.64358685,-866.52463388
0.64369485,-866.23738542
0.64380285,-865.95000777
0.64391085,-865.66250107
0.64401886,-865.37486545
0.64412686,-865.08710104
0.64423486,-864.79920797
0.64434286,-864.51118638
0.64445087,-864.22303638
0.64455887,-863.93475812
0.64466687,-863.64635173
0.64477487,-863.35781733
0.64488288,-863.06915506
0.64499088,-862.78036505
0.64509888,-862.49144743
0.64520688,-862.20240233
0.64531489,-861.91322989
0.64542289,-861.62393022
0.64553089,-861.33450348
0.64563889,-861.04494977
0.64574690,-860.75526925
0.64585490,-860.46546203
0.64596290,-860.17552825
0.64607090,-859.88546804
0.64617891,-859.59528153
0.64628691,-859.30496885
0.64639491,-859.01453014
0.64650291,-858.72396552
0.64661092,-858.43327513
0.64671892,-858.14245910
0.64682692,-857.85151755
0.64693492,-857.56045062
0.64704293,-857.26925844
0.64715093,-856.97794114
0.64725893,-856.68649886
0.64736693,-856.39493171
0.64747494,-856.10323985
0.64758294,-855.81142339
0.64769094,-855.51948246
0.64779894,-855.22741720
0.64790695,-854.93522775
0.64801495,-854.64291422
0.64812295,-854.35047675
0.64823095,-854.05791548
0.64833896,-853.76523052
0.64844696,-853.47242203
0.64855496,-853.17949012
0.64866296,-852.88643492
0.64877097,-852.59325658
0.64887897,-852.29995521
0.64898697,-852.00653095
0.64909497,-851.71298394
0.64920298,-851.41931429
0.64931098,-851.12552215
0.64941898,-850.83160765
0.64952698,-850.53757091
0.64963499,-850.24341206
0.64974299,-849.94913125
0.64985099,-849.65472859
0.64995899,-849.36020422
0.65006700,-849.06555828
0.65017500,-848.77079089
0.65028300,-848.47590218
0.65039100,-848.18089228
0.65049901,-847.88576133
0.65060701,-847.59050946
0.65071501,-847.29513680
0.65082301,-846.99964347
0.65093102,-846.70402962
0.65103902,-846.40829536
0.65114702,-846.11244084
0.65125502,-845.81646618
0.65136303,-845.52037152
0.65147103,-845.22415698
0.65157903,-844.92782270
0.65168703,-844.63136881
0.65179504,-844.33479543
0.65190304,-844.03810271
0.65201104,-843.74129077
0.65211904,-843.44435974
0.65222705,-843.14730975
0.65233505,-842.85014094
0.65244305,-842.55285343
0.65255105,-842.25544736
0.65265906,-841.95792286
0.65276706,-841.66028006
0.65287506,-841.36251909
0.65298306,-841.06464007
0.65309107,-840.76664316
0.65319907,-840.46852846
0.65330707,-840.17029612
0.65341507,-839.87194626
0.65352308,-839.57347903
0.65363108,-839.27489453
0.65373908,-838.97619292
0.65384708,-838.67737432
0.65395509,-838.37843886
0.65406309,-838.07938668
0.65417109,-837.78021789
0.65427909,-837.48093264
0.65438710,-837.18153106
0.65449510,-836.88201327
0.65460310,-836.58237941
0.65471110,-836.28262961
0.65481911,-835.98276400
0.65492711,-835.68278271
0.65503511,-835.38268588
0.65514311,-835.08247363
0.65525112,-834.78214609
0.65535912,-834.48170340
0.65546712,-834.18114568
0.65557512,-833.88047307
0.65568313,-833.57968571
0.65579113,-833.27878371
0.65589913,-832.97776721
0.65600713,-832.67663635
0.65611514,-832.37539125
0.65622314,-832.07403204
0.65633114,-831.77255886
0.65643914,-831.47097184
0.65654715,-831.16927110
0.65665515,-830.86745678
0.65676315,-830.56552902
0.65687115,-830.26348793
0.65697916,-829.96133366
0.65708716,-829.65906633
0.65719516,-829.35668608
0.65730316,-829.05419303
0.65741117,-828.75158732
0.65751917,-828.44886907
0.65762717,-828.14603843
0.65773517,-827.84309552
0.65784318,-827.54004046
0.65795118,-827.23687340
0.65805918,-826.93359447
0.65816718,-826.63020378
0.65827519,-826.32670149
0.65838319,-826.02308771
0.65849119,-825.71936258
0.65859919,-825.41552622
0.65870720,-825.11157878
0.65881520,-824.80752038
0.65892320,-824.50335115
0.65903120,-824.19907123
0.65913921,-823.89468074
0.65924721,-823.59017981
0.65935521,-823.28556858
0.65946321,-822.98084718
0.65957122,-822.67601574
0.65967922,-822.37107439
0.65978722,-822.06602326
0.65989522,-821.76086249
0.66000323,-821.45559220
0.66011123,-821.15021252
0.66021923,-820.84472359
0.66032723,-820.53912553
0.66043524,-820.23341848
0.66054324,-819.92760257
0.66065124,-819.62167794
0.66075924,-819.31564470
0.66086725,-819.00950300
0.66097525,-818.70325296
0.66108325,-818.39689471
0.66119125,-818.09042839
0.66129926,-817.78385413
0.66140726,-817.47717205
0.66151526,-817.17038230
0.66162326,-816.86348499
0.66173126,-816.55648027
0.66183927,-816.24936825
0.66194727,-815.94214909
0.66205527,-815.63482289
0.66216327,-815.32738980
0.66227128,-815.01984995
0.66237928,-814.71220347
0.66248728,-814.40445049
0.66259528,-814.09659113
0.66270329,-813.78862554
0.66281129,-813.48055384
0.66291929,-813.17237617
0.66302729,-812.86409265
0.66313530,-812.55570341
0.66324330,-812.24720859
0.66335130,-811.93860832
0.66345930,-811.62990273
0.66356731,-811.32109195
0.66367531,-811.01217611
0.66378331,-810.70315535
0.66389131,-810.39402978
0.66399932,-810.08479955
0.66410732,-809.77546479
0.66421532,-809.46602563
0.66432332,-809.15648219
0.66443133,-808.84683461
0.66453933,-808.53708302
0.66464733,-808.22722756
0.66475533,-807.91726834
0.66486334,-807.60720551
0.66497134,-807.29703920
0.66507934,-806.98676953
0.66518734,-806.67639663
0.66529535,-806.36592065
0.66540335,-806.05534170
0.66551135,-805.74465993
0.66561935,-805.43387545
0.66572736,-805.12298841
0.66583536,-804.81199894
0.66594336,-804.50090715
0.66605136,-804.18971320
0.66615937,-803.87841720
0.66626737,-803.56701928
0.66637537,-803.25551959
0.66648337,-802.94391825
0.66659138,-802.63221539
0.66669938,-802.32041114
0.66680738,-802.00850564
0.66691538,-801.69649901
0.66702339,-801.38439138
0.66713139,-801.07218289
0.66723939,-800.75987368
0.66734739,-800.44746386
0.66745540,-800.13495357
0.66756340,-799.82234294
0.66767140,-799.50963210
0.66777940,-799.19682119
0.66788741,-798.88391034
0.66799541,-798.57089966
0.66810341,-798.25778931
0.66821141,-797.94457941
0.66831942,-797.63127008
0.66842742,-797.31786146
0.66853542,-797.00435369
0.66864342,-796.69074689
0.66875143,-796.37704119
0.66885943,-796.06323672
0.66896743,-795.74933363
0.66907543,-795.43533203
0.66918344,-795.12123205
0.66929144,-794.80703384
0.66939944,-794.49273752
0.66950744,-794.17834321
0.66961545,-793.86385107
0.66972345,-793.54926120
0.66983145,-793.23457375
0.66993945,-792.91978885
0.67004746,-792.60490662
0.67015546,-792.28992720
0.67026346,-791.97485072
0.67037146,-791.65967731
0.67047947,-791.34440710
0.67058747,-791.02904023
0.67069547,-790.71357681
0.67080347,-790.39801700
0.67091148,-790.08236091
0.67101948,-789.76660867
0.67112748,-789.45076043
0.67123548,-789.13481630
0.67134349,-788.81877642
0.67145149,-788.50264093
0.67155949,-788.18640995
0.67166749,-787.87008361
0.67177550,-787.55366205
0.67188350,-787.23714539
0.67199150,-786.92053377
0.67209950,-786.60382732
0.67220751,-786.28702616
0.67231551,-785.97013044
0.67242351,-785.65314028
0.67253151,-785.33605581
0.67263952,-785.01887717
0.67274752,-784.70160448
0.67285552,-784.38423787
0.67296352,-784.06677749
0.67307153,-783.74922345
0.67317953,-783.43157589
0.67328753,-783.11383494
0.67339553,-782.79600073
0.67350354,-782.47807340
0.67361154,-782.16005307
0.67371954,-781.84193987
0.67382754,-781.52373394
0.67393555,-781.20543541
0.67404355,-780.88704440
0.67415155,-780.56856106
0.67425955,-780.24998550
0.67436756,-779.93131787
0.67447556,-779.61255829
0.67458356,-779.29370689
0.67469156,-778.97476381
0.67479957,-778.65572917
0.67490757,-778.33660311
0.67501557,-778.01738576
0.67512357,-777.69807725
0.67523158,-777.37867771
0.67533958,-777.05918727
0.67544758,-776.73960606
0.67555558,-776.41993422
0.67566359,-776.10017187
0.67577159,-775.78031915
0.67587959,-775.46037618
0.67598759,-775.14034310
0.67609560,-774.82022005
0.67620360,-774.50000714
0.67631160,-774.17970451
0.67641960,-773.85931230
0.67652761,-773.53883063
0.67663561,-773.21825964
0.67674361,-772.89759945
0.67685161,-772.57685020
0.67695962,-772.25601202
0.67706762,-771.93508503
0.67717562,-771.61406938
0.67728362,-771.29296519
0.67739163,-770.97177259
0.67749963,-770.65049171
0.67760763,-770.32912269
0.67771563,-770.00766566
0.67782364,-769.68612074
0.67793164,-769.36448807
0.67803964,-769.04276778
0.67814764,-768.72096001
0.67825565,-768.39906487
0.67836365,-768.07708250
0.67847165,-767.75501304
0.67857965,-767.43285662
0.67868766,-767.11061336
0.67879566,-766.78828339
0.67890366,-766.46586686
0.67901166,-766.14336389
0.67911967,-765.82077460
0.67922767,-765.49809914
0.67933567,-765.17533763
0.67944367,-764.85249020
0.67955168,-764.52955699
0.67965968,-764.20653812
0.67976768,-763.88343374
0.67987568,-763.56024396
0.67998369,-763.23696892
0.68009169,-762.91360875
0.68019969,-762.59016358
0.68030769,-762.26663354
0.68041570,-761.94301877
0.68052370,-761.61931939
0.68063170,-761.29553554
0.68073970,-760.97166735
0.68084771,-760.64771494
0.68095571,-760.32367846
0.68106371,-759.99955802
0.68117171,-759.67535377
0.68127972,-759.35106583
0.68138772,-759.02669433
0.68149572,-758.70223941
0.68160372,-758.37770119
0.68171173,-758.05307981
0.68181973,-757.72837540
0.68192773,-757.40358809
0.68203573,-757.07871801
0.68214374,-756.75376529
0.68225174,-756.42873006
0.68235974,-756.10361246
0.68246774,-755.77841261
0.68257575,-755.45313065
0.68268375,-755.12776671
0.68279175,-754.80232091
0.68289975,-754.47679340
0.68300776,-754.15118429
0.68311576,-753.82549373
0.68322376,-753.49972183
0.68333176,-753.17386875
0.68343977,-752.84793459
0.68354777,-752.52191951
0.68365577,-752.19582362
0.68376377,-751.86964706
0.68387178,-751.54338995
0.68397978,-751.21705244
0.68408778,-750.89063465
0.68419578,-750.56413672
0.68430379,-750.23755876
0.68441179,-749.91090093
0.68451979,-749.58416334
0.68462779,-749.25734612
0.68473580,-748.93044941
0.68484380,-748.60347335
0.68495180,-748.27641805
0.68505980,-747.94928366
0.68516781,-747.62207030
0.68527581,-747.29477810
0.68538381,-746.96740720
0.68549181,-746.63995772
0.68559982,-746.31242980
0.68570782,-745.98482357
0.68581582,-745.65713916
0.68592382,-745.32937670
0.68603183,-745.00153632
0.68613983,-744.67361815
0.68624783,-744.34562233
0.68635583,-744.01754898
0.68646384,-743.68939824
0.68657184,-743.36117024
0.68667984,-743.03286510
0.68678784,-742.70448296
0.68689585,-742.37602396
0.68700385,-742.04748821
0.68711185,-741.71887586
0.68721985,-741.39018704
0.68732786,-741.06142186
0.68743586,-740.73258048
0.68754386,-740.40366301
0.68765186,-740.07466959
0.68775987,-739.74560035
0.68786787,-739.41645542
0.68797587,-739.08723493
0.68808387,-738.75793901
0.68819188,-738.42856780
0.68829988,-738.09912142
0.68840788,-737.76960001
0.68851588,-737.44000370
0.68862389,-737.11033262
0.68873189,-736.78058689
0.68883989,-736.45076665
0.68894789,-736.12087204
0.68905590,-735.79090318
0.68916390,-735.46086020
0.68927190,-735.13074324
0.68937990,-734.80055243
0.68948791,-734.47028789
0.68959591,-734.13994976
0.68970391,-733.80953817
0.68981191,-733.47905325
0.68991992,-733.14849513
0.69002792,-732.81786395
0.69013592,-732.48715983
0.69024392,-732.15638290
0.69035193,-731.82553330
0.69045993,-731.49461116
0.69056793,-731.16361661
0.69067593,-730.83254977
0.69078394,-730.50141079
0.69089194,-730.17019979
0.69099994,-729.83891690
0.69110794,-729.50756225
0.69121595,-729.17613598
0.69132395,-728.84463822
0.69143195,-728.51306909
0.69153995,-728.18142874
0.69164796,-727.84971728
0.69175596,-727.51793485
0.69186396,-727.18608158
0.69197196,-726.85415761
0.69207997,-726.52216306
0.69218797,-726.19009807
0.69229597,-725.85796276
0.69240397,-725.52575727
0.69251198,-725.19348173
0.69261998,-724.86113627
0.69272798,-724.52872101
0.69283598,-724.19623610
0.69294399,-723.86368167
0.69305199,-723.53105783
0.69315999,-723.19836473
0.69326799,-722.86560250
0.69337599,-722.53277127
0.69348400,-722.19987116
0.69359200,-721.86690232
0.69370000,-721.53386486
0.69380800,-721.20075893
0.69391601,-720.86758464
0.69402401,-720.53434215
0.69413201,-720.20103157
0.69424001,-719.86765303
0.69434802,-719.53420667
0.69445602,-719.20069262
0.69456402,-718.86711101
0.69467202,-718.53346197
0.69478003,-718.19974563
0.69488803,-717.86596213
0.69499603,-717.53211159
0.69510403,-717.19819414
0.69521204,-716.86420992
0.69532004,-716.53015906
0.69542804,-716.19604169
0.69553604,-715.86185793
0.69564405,-715.52760793
0.69575205,-715.19329181
0.69586005,-714.85890970
0.69596805,-714.52446173
0.69607606,-714.18994804
0.69618406,-713.85536876
0.69629206,-713.52072402
0.69640006,-713.18601394
0.69650807,-712.85123866
0.69661607,-712.51639831
0.69672407,-712.18149303
0.69683207,-711.84652294
0.69694008,-711.51148817
0.69704808,-711.17638885
0.69715608,-710.84122513
0.69726408,-710.50599712
0.69737209,-710.17070496
0.69748009,-709.83534878
0.69758809,-709.49992870
0.69769609,-709.16444488
0.69780410,-708.82889742
0.69791210,-708.49328647
0.69802010,-708.15761215
0.69812810,-707.82187460
0.69823611,-707.48607395
0.69834411,-707.15021032
0.69845211,-706.81428386
0.69856011,-706.47829469
0.69866812,-706.14224293
0.69877612,-705.80612873
0.69888412,-705.46995222
0.69899212,-705.13371352
0.69910013,-704.79741277
0.69920813,-704.46105009
0.69931613,-704.12462562
0.69942413,-703.78813949
0.69953214,-703.45159184
0.69964014,-703.11498278
0.69974814,-702.77831246
0.69985614,-702.44158100
0.69996415,-702.10478854
0.70007215,-701.76793520
0.70018015,-701.43102112
0.70028815,-701.09404643
0.70039616,-700.75701126
0.70050416,-700.41991574
0.70061216,-700.08276000
0.70072016,-699.74554417
0.70082817,-699.40826839
0.70093617,-699.07093279
0.70104417,-698.73353749
0.70115217,-698.39608262
0.70126018,-698.05856833
0.70136818,-697.72099473
0.70147618,-697.38336197
0.70158418,-697.04567017
0.70169219,-696.70791946
0.70180019,-696.37010998
0.70190819,-696.03224185
0.70201619,-695.69431520
0.70212420,-695.35633018
0.70223220,-695.01828690
0.70234020,-694.68018550
0.70244820,-694.34202612
0.70255621,-694.00380887
0.70266421,-693.66553390
0.70277221,-693.32720133
0.70288021,-692.98881130
0.70298822,-692.65036394
0.70309622,-692.31185937
0.70320422,-691.97329773
